sport,league,game_id,a_team,h_team,cur_time,lms_date,lms_time,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874133.7576654,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5913.548000097275,1550874086.452,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874133.7577436,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5933.703000068665,1550874066.297,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550874177.0409203,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-7660.775000095367,1550874139.225,83,-200,+170,1.500,2.700,-115,-105,1.870,1.952381,-5.0,5.0,-105,-115,1.952381,1.870,222.0,222.0,1550881800.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874177.0409532,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5855.782999992371,1550874144.217,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874177.0409777,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5855.828999996185,1550874144.171,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874261.677324,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5773.793999910355,1550874226.206,77,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874302.6100423,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5752.299999952316,1550874247.7,75,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550874344.3892424,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-70496.3180000782,1550874303.682,37,0,0,0,0,-110,-110,1.909091,1.909091,2.0,-2.0,-110,-110,1.909091,1.909091,230.0,230.0,1550944800.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550874344.3893468,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-11105.079999923706,1550874294.92,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874344.389432,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5694.5309998989105,1550874305.469,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550874344.389502,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5694.6159999370575,1550874305.384,88,+275,-350,3.750,1.285714,-105,-115,1.952381,1.870,7.5,-7.5,-110,-110,1.909091,1.909091,227.0,227.0,1550880000.0
BASK,NBA,3956498,Portland Trail Blazers,Philadelphia 76ers,1550874386.177897,2019-02-21,08:17:44-0500,0,-1,0,0,0,0,0,-70459.69799995422,1550874340.302,37,0,0,0,0,-110,-110,1.909091,1.909091,2.0,-2.0,-110,-110,1.909091,1.909091,230.0,230.0,1550944800.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550874386.1780035,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-11064.756999969482,1550874335.243,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874386.1780837,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5664.167000055313,1550874335.833,93,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874386.1781611,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5663.914999961853,1550874336.085,75,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550874428.0842903,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-11034.371000051498,1550874365.629,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874428.0843244,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5614.342000007629,1550874385.658,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874428.084362,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5633.869999885559,1550874366.13,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874428.084386,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5612.286000013351,1550874387.714,76,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874469.4998984,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5573.700000047684,1550874426.3,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874469.5000553,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5573.6050000190735,1550874426.395,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874511.6273715,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5522.749000072479,1550874477.251,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550874511.62747,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5550.243000030518,1550874449.757,88,+275,-350,3.750,1.285714,-105,-115,1.952381,1.870,7.5,-7.5,-110,-110,1.909091,1.909091,227.0,227.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874511.6275406,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5522.4059998989105,1550874477.594,77,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550874554.2351136,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-7293.174999952316,1550874506.825,83,-200,+170,1.500,2.700,-115,-105,1.870,1.952381,-5.0,5.0,-105,-115,1.952381,1.870,222.0,222.0,1550881800.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874554.235208,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5501.260999917984,1550874498.739,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874554.2352848,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5493.178999900818,1550874506.821,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550874595.6714408,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-10832.334000110626,1550874567.666,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550874595.671567,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-7236.763000011444,1550874563.237,64,-225,+185,1.444444,2.850,-115,-105,1.870,1.952381,-5.0,5.0,-105,-115,1.952381,1.870,222.0,222.0,1550881800.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874595.6716442,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5442.357000112534,1550874557.643,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874595.6717145,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5442.851999998093,1550874557.148,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874595.671783,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5432.928999900818,1550874567.071,77,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,222.0,222.0,1550880000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550874637.5180035,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-10794.46700000763,1550874605.533,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874637.5181046,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5395.236000061035,1550874604.764,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550874637.5181913,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5395.013999938965,1550874604.986,88,+275,-350,3.750,1.285714,-105,-115,1.952381,1.870,7.5,-7.5,-110,-110,1.909091,1.909091,227.0,227.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874637.5182564,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5395.40700006485,1550874604.593,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874679.5587437,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5389.993999958038,1550874610.006,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550874763.4492562,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-7079.605999946594,1550874720.394,83,-200,+170,1.500,2.700,-115,-105,1.870,1.952381,-5.0,5.0,-105,-115,1.952381,1.870,222.0,222.0,1550881800.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874763.4493527,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5272.068000078201,1550874727.932,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874763.4494436,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5272.131000041962,1550874727.869,77,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3957332,Houston Rockets,Golden State Warriors,1550874805.8187354,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-97034.51200008392,1550874765.488,37,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,235.0,235.0,1550971800.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874805.8188746,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5262.151000022888,1550874737.849,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3957332,Houston Rockets,Golden State Warriors,1550874849.5311806,2019-02-21,08:17:45-0500,0,-1,0,0,0,0,0,-96992.77099990845,1550874807.229,37,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,235.0,235.0,1550971800.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550874849.5313137,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-8796.559000015259,1550874803.441,81,-130,+110,1.770,2.100,-105,-115,1.952381,1.870,-2.5,2.5,-115,-105,1.870,1.952381,217.0,217.0,1550883600.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874849.53144,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5188.216000080109,1550874811.784,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550874890.8078804,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5139.6340000629425,1550874860.366,95,+300,-400,4.00,1.250,-105,-115,1.952381,1.870,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874890.807992,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5140.334000110626,1550874859.666,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550874971.096735,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-5056.260999917984,1550874943.739,92,+180,-220,2.800,1.454545,-115,-105,1.870,1.952381,5.5,-5.5,-110,-110,1.909091,1.909091,232.0,232.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550874971.096835,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5085.078999996185,1550874914.921,78,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550875010.8153145,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5027.078000068665,1550874972.922,80,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550875050.1747487,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-4981.936000108719,1550875018.064,95,+290,-380,3.900,1.263158,-115,-105,1.870,1.952381,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550875050.1749094,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-8599.601000070572,1550875000.399,81,-130,+110,1.770,2.100,-105,-115,1.952381,1.870,-2.5,2.5,-115,-105,1.870,1.952381,217.0,217.0,1550883600.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550875050.1749856,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-5001.7699999809265,1550874998.23,79,+210,-250,3.100,1.400,-115,-105,1.870,1.952381,6.5,-6.5,-110,-110,1.909091,1.909091,223.0,223.0,1550880000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550875090.5922053,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-10341.040999889374,1550875058.959,56,-220,+180,1.454545,2.800,-105,-115,1.952381,1.870,-5.5,5.5,-110,-110,1.909091,1.909091,223.0,223.0,1550885400.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550875090.5922441,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-13945.667000055313,1550875054.333,91,+165,-190,2.650,1.526316,-110,-110,1.909091,1.909091,4.5,-4.5,-110,-110,1.909091,1.909091,227.0,227.0,1550889000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550875090.592272,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-4940.7990000247955,1550875059.201,95,+290,-380,3.900,1.263158,-115,-105,1.870,1.952381,8.5,-8.5,-110,-110,1.909091,1.909091,217.0,217.0,1550880000.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550875090.5922964,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-8540.132999897003,1550875059.867,81,-130,+110,1.770,2.100,-105,-115,1.952381,1.870,-2.5,2.5,-115,-105,1.870,1.952381,217.0,217.0,1550883600.0
