sport,game_id,a_team,h_team,last_mod_score,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:46:03-0500,4,720,73,101,1,0,0,6351899,1549417551899,17,2200,0,23,0,-105,-125,1.952381,1.8,23.5,-23.5,-120,-110,1.833333,1.909091,226.5,226.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:46:19-0500,4,503,92,87,1,0,0,6369994,1549417569994,12,-1600,700,1.0625,8,-110,-120,1.909091,1.833333,-8.5,8.5,-125,-105,1.8,1.952381,219.5,219.5,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:46:23-0500,2,489,30,37,1,0,0,2764681,1549417564681,19,130,-170,2.3,1.588235,-115,-115,1.87,1.87,2.5,-2.5,-115,-115,1.87,1.87,205.5,205.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:46:03-0500,4,720,73,101,1,0,0,6362954,1549417562954,17,2200,0,23,0,-115,-115,1.87,1.87,24.5,-24.5,-105,-125,1.952381,1.8,226.5,226.5,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:46:37-0500,3,77,77,88,1,0,0,6377553,1549417577553,18,700,-1600,8,1.0625,-115,-115,1.87,1.87,10.5,-10.5,-115,-115,1.87,1.87,227.5,227.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:46:34-0500,4,490,92,87,1,0,0,6380919,1549417580919,12,-950,525,1.105,6.25,-110,-120,1.909091,1.833333,-7.5,7.5,-110,-120,1.909091,1.833333,219.5,219.5,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6248365,1549417551635,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:36-0500,2,720,40,28,1,0,0,2781605,1549417581605,26,-265,200,1.377358,3,-105,-125,1.952381,1.8,-5.5,5.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:46:40-0500,2,562,41,36,1,0,0,2780684,1549417580684,20,195,-260,2.95,1.384615,-115,-115,1.87,1.87,4.5,-4.5,-115,-115,1.87,1.87,232.5,232.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:46:37-0500,2,499,30,37,1,0,0,2783045,1549417583045,18,135,-170,2.35,1.588235,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,204.5,204.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:46:37-0500,3,77,77,88,1,0,0,6397882,1549417597882,18,700,-1600,8,1.0625,-115,-115,1.87,1.87,10.5,-10.5,-120,-110,1.833333,1.909091,227.5,227.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:46:34-0500,4,490,92,87,1,0,0,6393752,1549417593752,12,-950,525,1.105,6.25,-110,-120,1.909091,1.833333,-7.5,7.5,-115,-115,1.87,1.87,218.5,218.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:36-0500,2,720,40,28,1,0,0,2786500,1549417586500,26,-265,200,1.377358,3,-105,-125,1.952381,1.8,-5.5,5.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:46:40-0500,2,562,41,36,1,0,0,2794506,1549417594506,15,200,-245,3,1.408163,-115,-115,1.87,1.87,4.5,-4.5,-115,-115,1.87,1.87,232.5,232.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:46:43-0500,2,491,30,37,1,0,0,2796575,1549417596575,19,135,-170,2.35,1.588235,-110,-120,1.909091,1.833333,2.5,-2.5,-120,-110,1.833333,1.909091,204.5,204.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:46:50-0500,3,67,77,88,1,0,0,6411242,1549417611242,18,700,-1600,8,1.0625,-115,-115,1.87,1.87,10.5,-10.5,-105,-125,1.952381,1.8,227.5,227.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:45:36-0500,2,720,40,28,1,0,0,2806120,1549417606120,21,-265,200,1.377358,3,-105,-125,1.952381,1.8,-5.5,5.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:46:58-0500,2,546,41,36,1,0,0,2809685,1549417609685,20,175,-235,2.75,1.425532,-110,-120,1.909091,1.833333,3.5,-3.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:46:43-0500,2,491,30,37,1,0,0,2803620,1549417603620,19,135,-170,2.35,1.588235,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,204.5,204.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:47:04-0500,3,56,77,88,1,0,0,6423859,1549417623859,18,550,-1000,6.5,1.1,-115,-115,1.87,1.87,9.5,-9.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:47:10-0500,4,467,92,87,1,0,0,6418379,1549417618379,12,-1600,700,1.0625,8,-110,-120,1.909091,1.833333,-8.5,8.5,-120,-110,1.833333,1.909091,217.5,217.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:46:58-0500,2,546,41,36,1,0,0,2817066,1549417617066,20,165,-220,2.65,1.454545,-115,-115,1.87,1.87,3.5,-3.5,-120,-110,1.833333,1.909091,232.5,232.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:47:21-0500,3,39,77,88,1,0,0,6436249,1549417636249,18,550,-1000,6.5,1.1,-120,-110,1.833333,1.909091,9.5,-9.5,-120,-110,1.833333,1.909091,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:47:14-0500,4,464,92,87,1,0,0,6433398,1549417633398,10,-950,575,1.105,6.75,-110,-120,1.909091,1.833333,-8.5,8.5,-125,-105,1.8,1.952381,216.5,216.5,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:47:26-0500,2,467,30,39,1,0,0,2837426,1549417637426,19,165,-220,2.65,1.454545,-110,-120,1.909091,1.833333,3.5,-3.5,-115,-115,1.87,1.87,205.5,205.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4483292,1549417483292,18,0,0,0,0,-115,-105,1.87,1.952381,1,-1,-110,-110,1.909091,1.909091,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:46:03-0500,4,720,73,101,1,0,0,6434905,1549417634905,12,2200,0,23,0,-115,-115,1.87,1.87,24.5,-24.5,-105,-125,1.952381,1.8,226.5,226.5,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:47:36-0500,3,51,78,88,1,0,0,6440596,1549417640596,18,550,-1000,6.5,1.1,-120,-110,1.833333,1.909091,9.5,-9.5,-115,-115,1.87,1.87,226.5,226.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:47:14-0500,4,464,92,87,1,0,0,6451082,1549417651082,12,-1000,550,1.1,6.5,-110,-120,1.909091,1.833333,-7.5,7.5,-120,-110,1.833333,1.909091,216.5,216.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:47:39-0500,2,547,42,36,1,0,0,2848007,1549417648007,20,165,-220,2.65,1.454545,-115,-115,1.87,1.87,3.5,-3.5,-110,-120,1.909091,1.833333,233.5,233.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:47:31-0500,2,465,30,39,1,0,0,2850944,1549417650944,19,145,-190,2.45,1.526316,-125,-105,1.8,1.952381,3.5,-3.5,-115,-115,1.87,1.87,206.5,206.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:47:43-0500,3,51,77,88,1,0,0,6459775,1549417659775,13,525,-850,6.25,1.1176,-105,-125,1.952381,1.8,8.5,-8.5,-115,-115,1.87,1.87,227.5,227.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:47:54-0500,2,533,42,36,1,0,0,2859759,1549417659759,20,175,-235,2.75,1.425532,-110,-120,1.909091,1.833333,3.5,-3.5,-110,-120,1.909091,1.833333,232.5,232.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:48:03-0500,4,438,92,89,1,0,0,6471697,1549417671697,12,-600,385,1.166667,4.85,-120,-110,1.833333,1.909091,-5.5,5.5,-105,-125,1.952381,1.8,217.5,217.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:48:11-0500,2,515,42,36,1,0,0,2874464,1549417674464,20,160,-210,2.6,1.47619,-120,-110,1.833333,1.909091,3.5,-3.5,-110,-120,1.909091,1.833333,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:48:11-0500,2,469,32,39,1,0,0,2869296,1549417669296,19,145,-190,2.45,1.526316,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,206.5,206.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:48:03-0500,3,43,78,90,1,0,0,6484786,1549417684786,19,800,-2000,9,1.05,-105,-125,1.952381,1.8,10.5,-10.5,-120,-110,1.833333,1.909091,228.5,228.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:48:03-0500,4,438,92,89,1,0,0,6483521,1549417683521,12,-600,385,1.166667,4.85,-120,-110,1.833333,1.909091,-5.5,5.5,-110,-120,1.909091,1.833333,216.5,216.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:48:11-0500,2,515,42,36,1,0,0,2891927,1549417691927,18,170,-230,2.7,1.434783,-115,-115,1.87,1.87,3.5,-3.5,-120,-110,1.833333,1.909091,229.5,229.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:48:23-0500,2,460,32,39,1,0,0,2891672,1549417691672,19,145,-180,2.45,1.555556,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,206.5,206.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:48:35-0500,3,36,81,90,1,0,0,6507130,1549417707130,18,800,-2000,9,1.05,-120,-110,1.833333,1.909091,10.5,-10.5,-110,-120,1.909091,1.833333,228.5,228.5,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:48:36-0500,2,449,32,41,1,0,0,2906666,1549417706666,19,155,-200,2.55,1.5,-115,-115,1.87,1.87,3.5,-3.5,-120,-110,1.833333,1.909091,207.5,207.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:48:53-0500,3,17,81,90,1,0,0,6524551,1549417724551,19,500,-950,6,1.105,-110,-120,1.909091,1.833333,8.5,-8.5,-105,-125,1.952381,1.8,230.5,230.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:48:51-0500,4,418,92,89,1,0,0,6524608,1549417724608,12,-475,315,1.210526,4.15,-125,-105,1.8,1.952381,-4.5,4.5,-115,-115,1.87,1.87,215.5,215.5,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6077430,1549417722570,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:48:57-0500,2,500,45,36,1,0,0,2922236,1549417722236,20,170,-230,2.7,1.434783,-115,-115,1.87,1.87,3.5,-3.5,-120,-110,1.833333,1.909091,229.5,229.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:48:55-0500,2,430,35,43,1,0,0,2919942,1549417719942,18,120,-160,2.2,1.625,-120,-110,1.833333,1.909091,2.5,-2.5,-115,-115,1.87,1.87,209.5,209.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:48:56-0500,3,14,81,90,1,0,0,6537645,1549417737645,19,550,-950,6.5,1.105,-125,-105,1.8,1.952381,9.5,-9.5,-115,-115,1.87,1.87,230.5,230.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:49:01-0500,4,410,94,89,1,0,0,6541222,1549417741222,12,-1200,575,1.083333,6.75,-110,-120,1.909091,1.833333,-7.5,7.5,-110,-120,1.909091,1.833333,217.5,217.5,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:49:06-0500,2,491,45,36,1,0,0,2935287,1549417735287,19,125,-165,2.25,1.606061,-120,-110,1.833333,1.909091,2.5,-2.5,-115,-115,1.87,1.87,231.5,231.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:49:04-0500,2,421,35,43,1,0,0,2935289,1549417735289,18,140,-185,2.4,1.540541,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,210.5,210.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:49:11-0500,4,709,73,101,1,0,0,6540808,1549417740808,12,2200,0,23,0,-115,-115,1.87,1.87,24.5,-24.5,-105,-125,1.952381,1.8,226.5,226.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875382,Washington Wizards , Milwaukee Bucks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-83452148,1549417747852,54,0,0,0,0,-105,-115,1.952381,1.87,11.5,-11.5,-110,-110,1.909091,1.909091,230,230,1549501200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:49:34-0500,3,14,81,92,1,0,0,6558755,1549417758755,18,575,-950,6.75,1.105,-120,-110,1.833333,1.909091,9.5,-9.5,-120,-110,1.833333,1.909091,230.5,230.5,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-02-05T20:49:01-0500,4,410,94,89,1,0,0,6544209,1549417744209,12,-1200,575,1.083333,6.75,-110,-120,1.909091,1.833333,-7.5,7.5,-110,-120,1.909091,1.833333,217.5,217.5,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-6045792,1549417754208,101,260,-320,3.6,1.3125,-105,-115,1.952381,1.87,7.5,-7.5,-115,-105,1.87,1.952381,212,212,1549423800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:49:36-0500,2,692,42,28,1,0,0,2959849,1549417759849,20,-425,295,1.235294,3.95,-115,-115,1.87,1.87,-7.5,7.5,-115,-115,1.87,1.87,240.5,240.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:49:20-0500,2,477,45,36,1,0,0,2962237,1549417762237,19,135,-180,2.35,1.555556,-115,-115,1.87,1.87,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:49:26-0500,2,413,35,43,1,0,0,2959854,1549417759854,18,140,-185,2.4,1.540541,-110,-120,1.909091,1.833333,2.5,-2.5,-110,-120,1.909091,1.833333,209.5,209.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:49:17-0500,4,705,73,101,1,0,0,6557625,1549417757625,11,2200,0,23,0,-105,-125,1.952381,1.8,22.5,-22.5,-105,-125,1.952381,1.8,226.5,226.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:49:49-0500,3,1,84,92,1,0,0,6573678,1549417773678,18,600,-1400,7,1.071429,-115,-115,1.87,1.87,9.5,-9.5,-125,-105,1.8,1.952381,230.5,230.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:49:55-0500,2,673,44,28,1,0,0,2976203,1549417776203,20,-360,255,1.277778,3.55,-115,-115,1.87,1.87,-6.5,6.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:49:20-0500,2,477,45,36,1,0,0,2971151,1549417771151,19,130,-180,2.3,1.555556,-120,-110,1.833333,1.909091,2.5,-2.5,-120,-110,1.833333,1.909091,229.5,229.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:49:26-0500,2,413,35,43,1,0,0,2966474,1549417766474,18,140,-185,2.4,1.540541,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,209.5,209.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875382,Washington Wizards , Milwaukee Bucks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-83407600,1549417792400,56,0,0,0,0,-105,-115,1.952381,1.87,11.5,-11.5,-110,-110,1.909091,1.909091,230,230,1549501200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-02-05T20:49:58-0500,4,720,84,92,1,0,0,6598627,1549417798627,19,425,-800,5.25,1.125,-115,-115,1.87,1.87,7.5,-7.5,-105,-125,1.952381,1.8,233.5,233.5,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-02-05T20:49:57-0500,2,671,44,28,1,0,0,2997355,1549417797355,20,-500,325,1.2,4.25,-120,-110,1.833333,1.909091,-7.5,7.5,-115,-115,1.87,1.87,239.5,239.5,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:50:11-0500,2,459,45,38,1,0,0,2996693,1549417796693,19,145,-190,2.45,1.526316,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,229.5,229.5,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-02-05T20:49:26-0500,2,413,35,43,1,0,0,2988223,1549417788223,18,140,-185,2.4,1.540541,-110,-120,1.909091,1.833333,2.5,-2.5,-115,-115,1.87,1.87,209.5,209.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:50:08-0500,4,702,74,101,1,0,0,6594519,1549417794519,11,2200,0,23,0,-115,-115,1.87,1.87,23.5,-23.5,-110,-120,1.909091,1.833333,226.5,226.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-02-05T20:50:21-0500,2,450,45,38,1,0,0,3011969,1549417811969,19,145,-190,2.45,1.526316,-125,-105,1.8,1.952381,3.5,-3.5,-115,-115,1.87,1.87,230.5,230.5,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-02-05T20:50:19-0500,4,693,74,103,1,0,0,6610241,1549417810241,11,2200,0,23,0,-120,-110,1.833333,1.909091,25.5,-25.5,-110,-120,1.909091,1.833333,227.5,227.5,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-02-05T20:39:16-0500,3,600,63,54,0,0,0,4644812,1549417644812,18,0,0,0,0,-110,-110,1.909091,1.909091,1,-1,-115,-105,1.87,1.952381,102,102,1549413000000
